# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
CADBPJ010000238.1	cds	1997	2503	+	BBJOLO_01645	-	-	-	-	-	-
CADBPJ010000239.1	cds	5	1330	-	BBJOLO_01646	470.0	1.0e-161	1.104	0.988	0.511	UniRef:UniRef50_O34645
CADBPJ010000239.1	cds	1451	2206	+	BBJOLO_01647	-	-	-	-	-	-
CADBPJ010000239.1	cds	2224	2454	-	BBJOLO_01648	102.0	1.5e-28	0.987	0.882	0.627	UniRef:UniRef50_B0K7I9
CADBPJ010000239.1	cds	2613	3905	+	BBJOLO_01649	447.0	1.6e-153	1.035	0.957	0.517	UniRef:UniRef50_A0A7C6Z061
CADBPJ010000240.1	cds	873	1721	-	BBJOLO_01650	323.0	8.3e-109	0.947	0.817	0.592	UniRef:UniRef50_A0A1C6DRC0
CADBPJ010000240.1	cds	1741	2709	-	BBJOLO_01651	415.0	3.2e-144	0.997	0.915	0.629	UniRef:UniRef50_E3EBX3
CADBPJ010000240.1	cds	2712	3116	-	BBJOLO_01652	135.0	7.2e-40	0.873	0.801	0.556	UniRef:UniRef50_R4K9K3
CADBPJ010000240.1	cds	3117	3683	-	BBJOLO_01653	-	-	-	-	-	-
CADBPJ010000241.1	cds	118	1443	+	BBJOLO_01654	-	-	-	-	-	-
CADBPJ010000241.1	cds	1673	1894	-	BBJOLO_01655	-	-	-	-	-	-
CADBPJ010000242.1	cds	25	723	+	BBJOLO_01656	-	-	-	-	-	-
CADBPJ010000242.1	cds	766	1863	-	BBJOLO_01657	-	-	-	-	-	-
CADBPJ010000242.1	cds	1920	2456	-	BBJOLO_01658	229.0	2.1e-75	1.022	0.943	0.637	UniRef:UniRef50_G9WJZ0
CADBPJ010000242.1	tRNA	2733	2816	-	BBJOLO_01659	55.7	-	-	-	-	-
CADBPJ010000242.1	cds	2937	4292	+	BBJOLO_01660	-	-	-	-	-	-
CADBPJ010000242.1	cds	4428	4895	-	BBJOLO_01661	-	-	-	-	-	-
CADBPJ010000242.1	cds	5024	5587	-	BBJOLO_01662	257.0	7.2e-86	0.979	0.806	0.667	UniRef:UniRef50_B1I3C0
CADBPJ010000242.1	cds	5726	6775	-	BBJOLO_01663	-	-	-	-	-	-
CADBPJ010000242.1	cds	6759	7196	-	BBJOLO_01664	160.0	4.4e-49	1.0	0.853	0.538	UniRef:UniRef50_A0A2R8C8T2
CADBPJ010000242.1	cds	7213	8271	-	BBJOLO_01665	390.0	2.9e-133	0.989	0.866	0.580	UniRef:UniRef50_Q81LV7
CADBPJ010000242.1	cds	8271	9431	-	BBJOLO_01666	-	-	-	-	-	-
CADBPJ010000242.1	cds	9428	10582	-	BBJOLO_01667	363.0	4.6e-122	0.977	0.917	0.507	UniRef:UniRef50_A0A1C5NHS8
CADBPJ010000242.1	cds	10673	11470	-	BBJOLO_01668	-	-	-	-	-	-
CADBPJ010000242.1	cds	11490	11744	-	BBJOLO_01669	-	-	-	-	-	-
CADBPJ010000243.1	cds	79	693	+	BBJOLO_01670	-	-	-	-	-	-
CADBPJ010000243.1	cds	696	986	+	BBJOLO_01671	-	-	-	-	-	-
CADBPJ010000243.1	cds	997	1560	+	BBJOLO_01672	-	-	-	-	-	-
CADBPJ010000243.1	cds	1716	2309	+	BBJOLO_01673	199.0	2.3e-63	0.909	0.869	0.559	UniRef:UniRef50_A6NXL7
CADBPJ010000244.1	ncRNA-region	952	1086	+	-	106.8	4.3e-18	-	-	-	RFAM:RF00050
CADBPJ010000244.1	cds	1148	2209	+	BBJOLO_01674	374.0	1.2e-126	1.008	0.875	0.531	UniRef:UniRef50_A0A2M9HBU8
CADBPJ010000244.1	cds	2211	2843	+	BBJOLO_01675	243.0	8.2e-80	0.981	0.855	0.607	UniRef:UniRef50_A0AA43XLC9
CADBPJ010000244.1	cds	2857	4053	+	BBJOLO_01676	499.0	4.5e-175	0.995	0.971	0.614	UniRef:UniRef50_A0A1V2YCF3
CADBPJ010000244.1	cds	4067	4531	+	BBJOLO_01677	211.0	4.7e-69	0.994	0.818	0.660	UniRef:UniRef50_Q8RIR4
CADBPJ010000244.1	cds	4670	4969	+	BBJOLO_01678	-	-	-	-	-	-
CADBPJ010000244.1	cds	4992	5213	-	BBJOLO_01679	-	-	-	-	-	-
CADBPJ010000245.1	cds	153	620	+	BBJOLO_01680	-	-	-	-	-	-
CADBPJ010000245.1	cds	845	1150	-	BBJOLO_01681	-	-	-	-	-	-
CADBPJ010000245.1	cds	1310	1663	-	BBJOLO_01682	-	-	-	-	-	-
CADBPJ010000245.1	cds	1686	2216	-	BBJOLO_01683	-	-	-	-	-	-
CADBPJ010000245.1	cds	2270	2746	-	BBJOLO_01684	-	-	-	-	-	-
CADBPJ010000245.1	cds	2753	3109	-	BBJOLO_01685	-	-	-	-	-	-
CADBPJ010000245.1	cds	3112	3954	-	BBJOLO_01686	-	-	-	-	-	-
CADBPJ010000245.1	cds	4152	5966	-	BBJOLO_01687	666.0	4.6e-233	0.970	0.830	0.589	UniRef:UniRef50_I8XFU1
CADBPJ010000245.1	cds	6554	14329	-	BBJOLO_01688	2602.0	0.0	0.944	1.135	0.574	UniRef:UniRef50_A0A373QCE4
CADBPJ010000245.1	cds	14347	14724	-	BBJOLO_01689	-	-	-	-	-	-
CADBPJ010000245.1	cds	14759	15805	-	BBJOLO_01690	-	-	-	-	-	-
CADBPJ010000245.1	cds	15805	16722	-	BBJOLO_01691	-	-	-	-	-	-
CADBPJ010000245.1	cds	16722	17024	-	BBJOLO_01692	-	-	-	-	-	-
CADBPJ010000245.1	cds	17021	17221	-	BBJOLO_01693	-	-	-	-	-	-
CADBPJ010000245.1	cds	17214	17414	-	BBJOLO_01694	-	-	-	-	-	-
CADBPJ010000245.1	cds	17420	17677	-	BBJOLO_01695	-	-	-	-	-	-
CADBPJ010000245.1	cds	17713	17850	-	BBJOLO_01696	-	-	-	-	-	-
CADBPJ010000246.1	cds	1353	1859	-	BBJOLO_01697	182.0	7.4e-58	0.857	0.923	0.569	UniRef:UniRef50_H6LFG7
CADBPJ010000246.1	cds	2030	2731	+	BBJOLO_01698	202.0	1.3e-63	1.0	0.991	0.502	UniRef:UniRef50_C0EZW9
CADBPJ010000247.1	cds	209	1237	+	BBJOLO_01699	442.0	2.4e-154	0.991	0.909	0.637	UniRef:UniRef50_Q182S0
CADBPJ010000247.1	cds	1198	1977	+	BBJOLO_01700	-	-	-	-	-	-
CADBPJ010000248.1	cds	220	1224	+	BBJOLO_01701	-	-	-	-	-	-
CADBPJ010000248.1	cds	1236	1403	+	BBJOLO_01702	-	-	-	-	-	-
CADBPJ010000248.1	ncRNA	1439	1763	-	BBJOLO_01703	266.4	5.4e-35	-	-	-	RFAM:RF00010
CADBPJ010000248.1	cds	1798	2640	-	BBJOLO_01704	-	-	-	-	-	-
CADBPJ010000248.1	cds	2657	3349	-	BBJOLO_01705	339.0	1.2e-117	0.983	0.983	0.752	UniRef:UniRef50_A0A9D1MBY9
CADBPJ010000248.1	cds	3349	4377	-	BBJOLO_01706	-	-	-	-	-	-
CADBPJ010000248.1	cds	4390	5550	-	BBJOLO_01707	411.0	2.6e-140	1.0	0.871	0.541	UniRef:UniRef50_A0A956MY56
CADBPJ010000248.1	cds	5586	6506	-	BBJOLO_01708	367.0	2.9e-126	0.980	0.965	0.597	UniRef:UniRef50_A0A373Q030
CADBPJ010000248.1	cds	6575	7549	-	BBJOLO_01709	-	-	-	-	-	-
CADBPJ010000248.1	cds	7624	8220	-	BBJOLO_01710	-	-	-	-	-	-
CADBPJ010000249.1	cds	1	1263	+	BBJOLO_01711	512.0	8.0e-179	0.993	0.856	0.614	UniRef:UniRef50_Q0QLE2
CADBPJ010000249.1	cds	1431	1922	+	BBJOLO_01712	226.0	1.4e-74	1.0	0.840	0.650	UniRef:UniRef50_Q97EE1
CADBPJ010000249.1	cds	1936	2997	+	BBJOLO_01713	409.0	1.2e-140	0.977	0.854	0.623	UniRef:UniRef50_Q7VH33
CADBPJ010000249.1	cds	3048	5333	+	BBJOLO_01714	777.0	3.0e-272	1.004	0.914	0.529	UniRef:UniRef50_A0A061NKY7
CADBPJ010000249.1	cds	5334	5954	+	BBJOLO_01715	206.0	1.6e-65	0.888	0.851	0.563	UniRef:UniRef50_A0A3C1A558
CADBPJ010000249.1	cds	6151	7512	+	BBJOLO_01716	420.0	3.8e-142	1.018	0.952	0.525	UniRef:UniRef50_R9L1M3
CADBPJ010000249.1	cds	8022	9062	+	BBJOLO_01717	372.0	1.0e-126	0.986	0.950	0.554	UniRef:UniRef50_A0A9D1LVC1
CADBPJ010000249.1	cds	9052	9618	+	BBJOLO_01718	-	-	-	-	-	-
CADBPJ010000249.1	cds	9659	11500	+	BBJOLO_01719	760.0	3.5e-271	0.961	0.930	0.693	UniRef:UniRef50_E8LD11
CADBPJ010000250.1	cds	143	2440	+	BBJOLO_01720	806.0	1.1e-283	1.003	0.919	0.544	UniRef:UniRef50_A0A1I7IIP6
CADBPJ010000250.1	cds	2483	2977	+	BBJOLO_01721	-	-	-	-	-	-
CADBPJ010000251.1	cds	207	1022	+	BBJOLO_01722	270.0	7.7e-89	0.996	0.918	0.500	UniRef:UniRef50_A5Z383
CADBPJ010000251.1	cds	1019	1972	+	BBJOLO_01723	-	-	-	-	-	-
CADBPJ010000252.1	cds	1027	1164	-	BBJOLO_01724	-	-	-	-	-	-
CADBPJ010000252.1	cds	1229	1495	-	BBJOLO_01725	-	-	-	-	-	-
CADBPJ010000252.1	cds	1601	1801	+	BBJOLO_01726	86.7	1.1e-22	1.0	0.957	0.606	UniRef:UniRef50_A0A1Y4NBT6
CADBPJ010000252.1	cds	1853	2071	-	BBJOLO_01727	-	-	-	-	-	-
CADBPJ010000253.1	cds	25	1677	+	BBJOLO_01728	716.0	4.0e-255	1.004	0.892	0.612	UniRef:UniRef50_A0A3D2CJN5
CADBPJ010000253.1	tRNA	1825	1901	-	BBJOLO_01729	72.9	-	-	-	-	-
CADBPJ010000253.1	cds	2229	2456	-	BBJOLO_01730	-	-	-	-	-	-
CADBPJ010000254.1	cds	1	1413	+	BBJOLO_01731	-	-	-	-	-	-
CADBPJ010000254.1	cds	1635	2015	+	BBJOLO_01732	-	-	-	-	-	-
CADBPJ010000255.1	cds	206	790	+	BBJOLO_01733	-	-	-	-	-	-
CADBPJ010000255.1	cds	1438	2187	+	BBJOLO_01734	-	-	-	-	-	-
CADBPJ010000255.1	cds	2223	3146	+	BBJOLO_01735	-	-	-	-	-	-
CADBPJ010000256.1	cds	148	1299	+	BBJOLO_01736	-	-	-	-	-	-
CADBPJ010000256.1	cds	1277	2695	+	BBJOLO_01737	-	-	-	-	-	-
CADBPJ010000256.1	cds	2698	3744	+	BBJOLO_01738	510.0	2.1e-180	0.989	0.856	0.747	UniRef:UniRef50_A0A1V4SKI8
CADBPJ010000256.1	cds	3741	4937	+	BBJOLO_01739	529.0	3.0e-186	1.161	1.0	0.580	UniRef:UniRef50_A0A1M7RT37
CADBPJ010000256.1	cds	4940	6133	+	BBJOLO_01740	610.0	5.0e-219	0.965	0.916	0.765	UniRef:UniRef50_A0A7K3MNT6
CADBPJ010000256.1	cds	6136	6900	+	BBJOLO_01741	-	-	-	-	-	-
CADBPJ010000256.1	cds	7130	7360	-	BBJOLO_01742	-	-	-	-	-	-
CADBPJ010000257.1	cds	50	334	+	BBJOLO_01743	-	-	-	-	-	-
CADBPJ010000257.1	cds	206	1282	-	BBJOLO_01744	-	-	-	-	-	-
CADBPJ010000257.1	cds	1294	2907	-	BBJOLO_01745	-	-	-	-	-	-
CADBPJ010000257.1	cds	3080	4021	+	BBJOLO_01746	285.0	2.2e-94	0.805	0.996	0.520	UniRef:UniRef50_A0A1T4M645
CADBPJ010000257.1	cds	4042	4896	+	BBJOLO_01747	-	-	-	-	-	-
CADBPJ010000257.1	cds	4898	5401	+	BBJOLO_01748	-	-	-	-	-	-
CADBPJ010000257.1	cds	5436	5864	+	BBJOLO_01749	-	-	-	-	-	-
CADBPJ010000257.1	cds	5866	7131	+	BBJOLO_01750	537.0	9.8e-189	0.993	0.884	0.641	UniRef:UniRef50_A0A9D2IMC9
CADBPJ010000258.1	cds	336	2087	-	BBJOLO_01751	525.0	9.3e-180	0.993	0.985	0.518	UniRef:UniRef50_A0A3C1A4F8
CADBPJ010000258.1	cds	2280	4055	+	BBJOLO_01752	642.0	1.5e-225	1.010	0.987	0.556	UniRef:UniRef50_K6D9D6
CADBPJ010000258.1	cds	4055	4831	+	BBJOLO_01753	-	-	-	-	-	-
CADBPJ010000258.1	cds	4911	5678	-	BBJOLO_01754	-	-	-	-	-	-
CADBPJ010000258.1	cds	5665	6702	-	BBJOLO_01755	-	-	-	-	-	-
CADBPJ010000258.1	cds	6724	7026	-	BBJOLO_01756	84.7	8.7e-21	0.930	0.809	0.559	UniRef:UniRef50_R9IJT4
CADBPJ010000258.1	cds	7038	7751	-	BBJOLO_01757	265.0	1.3e-87	0.958	0.841	0.599	UniRef:UniRef50_A0A7U9S8S6
CADBPJ010000258.1	cds	7914	8762	+	BBJOLO_01758	-	-	-	-	-	-
CADBPJ010000258.1	cds	8774	9700	+	BBJOLO_01759	-	-	-	-	-	-
CADBPJ010000259.1	cds	1249	2016	-	BBJOLO_01760	-	-	-	-	-	-
CADBPJ010000260.1	cds	85	339	+	BBJOLO_01761	-	-	-	-	-	-
CADBPJ010000260.1	cds	542	1393	-	BBJOLO_01762	357.0	2.6e-122	0.993	0.836	0.641	UniRef:UniRef50_A0A4Q2JZT7
CADBPJ010000260.1	cds	1386	2663	-	BBJOLO_01763	497.0	1.5e-172	1.059	0.907	0.584	UniRef:UniRef50_A0A4P6M7K6
CADBPJ010000261.1	cds	17	922	+	BBJOLO_01764	367.0	2.8e-126	0.927	0.946	0.659	UniRef:UniRef50_A0A4Q3AQ71
CADBPJ010000261.1	cds	938	2119	+	BBJOLO_01765	-	-	-	-	-	-
CADBPJ010000261.1	cds	2130	3278	+	BBJOLO_01766	460.0	6.0e-160	1.107	1.005	0.544	UniRef:UniRef50_A0A1V4SI62
CADBPJ010000261.1	cds	3285	4316	+	BBJOLO_01767	-	-	-	-	-	-
CADBPJ010000262.1	cds	1	486	+	BBJOLO_01768	-	-	-	-	-	-
CADBPJ010000262.1	cds	486	1109	+	BBJOLO_01769	246.0	1.1e-81	0.952	0.943	0.599	UniRef:UniRef50_A0A2N1J5W2
CADBPJ010000262.1	cds	1102	1698	+	BBJOLO_01770	-	-	-	-	-	-
CADBPJ010000262.1	cds	1695	2849	+	BBJOLO_01771	401.0	3.6e-137	0.990	0.974	0.524	UniRef:UniRef50_G5HMF8
CADBPJ010000263.1	tRNA	1	86	-	BBJOLO_01772	74.8	-	-	-	-	-
CADBPJ010000263.1	cds	196	1986	+	BBJOLO_01773	654.0	2.1e-230	0.953	0.981	0.570	UniRef:UniRef50_A0A9E1MNK7
CADBPJ010000264.1	cds	42	1172	+	BBJOLO_01774	-	-	-	-	-	-
CADBPJ010000264.1	cds	1230	1427	+	BBJOLO_01775	-	-	-	-	-	-
CADBPJ010000264.1	cds	1517	1738	+	BBJOLO_01776	-	-	-	-	-	-
CADBPJ010000264.1	cds	1909	2070	+	BBJOLO_01777	-	-	-	-	-	-
CADBPJ010000265.1	cds	7	1149	+	BBJOLO_01778	459.0	5.2e-159	1.005	0.820	0.586	UniRef:UniRef50_A0A373Q7I8
CADBPJ010000265.1	cds	1162	1821	+	BBJOLO_01779	238.0	1.4e-77	0.963	0.851	0.597	UniRef:UniRef50_B0K8E6
CADBPJ010000265.1	cds	1864	2550	-	BBJOLO_01780	288.0	2.5e-97	1.0	1.0	0.645	UniRef:UniRef50_A0A858BY99
CADBPJ010000265.1	cds	2562	3266	-	BBJOLO_01781	290.0	3.9e-97	1.004	0.822	0.621	UniRef:UniRef50_T0N9D0
CADBPJ010000266.1	cds	9	1250	+	BBJOLO_01782	378.0	1.6e-126	1.107	0.998	0.540	UniRef:UniRef50_S3K2U7
CADBPJ010000266.1	cds	1251	1952	-	BBJOLO_01783	-	-	-	-	-	-
CADBPJ010000266.1	cds	2036	2575	+	BBJOLO_01784	177.0	7.7e-55	0.972	0.883	0.506	UniRef:UniRef50_B6W911
CADBPJ010000266.1	cds	2656	4137	+	BBJOLO_01785	668.0	1.9e-238	0.994	0.940	0.678	UniRef:UniRef50_A0A7X2P7E3
CADBPJ010000266.1	cds	4283	4447	+	BBJOLO_01786	-	-	-	-	-	-
CADBPJ010000266.1	cds	4603	6351	-	BBJOLO_01787	-	-	-	-	-	-
CADBPJ010000266.1	cds	6344	7840	-	BBJOLO_01788	-	-	-	-	-	-
CADBPJ010000267.1	cds	111	359	+	BBJOLO_01789	-	-	-	-	-	-
CADBPJ010000267.1	cds	431	1285	+	BBJOLO_01790	334.0	1.5e-113	0.887	0.810	0.599	UniRef:UniRef50_A0A3C1A486
CADBPJ010000267.1	cds	1305	2372	-	BBJOLO_01791	396.0	3.2e-135	0.955	0.827	0.572	UniRef:UniRef50_Q185U5
CADBPJ010000267.1	cds	2385	3143	-	BBJOLO_01792	-	-	-	-	-	-
CADBPJ010000267.1	cds	3162	3611	-	BBJOLO_01793	-	-	-	-	-	-
CADBPJ010000267.1	cds	3849	5645	-	BBJOLO_01794	1122.0	0.0	1.018	0.993	0.882	UniRef:UniRef50_A0A6C2URV1
CADBPJ010000267.1	cds	5754	6602	+	BBJOLO_01795	-	-	-	-	-	-
CADBPJ010000267.1	cds	6728	8773	+	BBJOLO_01796	725.0	6.6e-255	0.997	0.952	0.539	UniRef:UniRef50_A0A7C7DJ46
CADBPJ010000267.1	cds	8840	9640	-	BBJOLO_01797	256.0	2.5e-83	0.985	0.891	0.576	UniRef:UniRef50_Q251Z8
CADBPJ010000267.1	cds	9633	10367	-	BBJOLO_01798	-	-	-	-	-	-
CADBPJ010000267.1	cds	10372	11118	-	BBJOLO_01799	-	-	-	-	-	-
CADBPJ010000268.1	cds	214	1065	-	BBJOLO_01800	333.0	3.3e-113	0.972	0.932	0.618	UniRef:UniRef50_A7VDL1
CADBPJ010000268.1	cds	1091	2167	-	BBJOLO_01801	460.0	6.1e-160	0.989	0.808	0.630	UniRef:UniRef50_Q4FNN1
CADBPJ010000269.1	cds	134	589	-	BBJOLO_01802	173.0	2.5e-54	1.007	0.910	0.592	UniRef:UniRef50_A0A0J6D077
CADBPJ010000269.1	cds	606	2819	-	BBJOLO_01803	-	-	-	-	-	-
CADBPJ010000269.1	cds	2828	3121	-	BBJOLO_01804	-	-	-	-	-	-
CADBPJ010000269.1	cds	3178	3774	-	BBJOLO_01805	-	-	-	-	-	-
CADBPJ010000269.1	cds	3776	4042	-	BBJOLO_01806	98.6	1.3e-26	0.989	0.845	0.540	UniRef:UniRef50_A0A970L065
CADBPJ010000269.1	cds	4054	4932	-	BBJOLO_01807	306.0	2.3e-102	0.990	0.932	0.533	UniRef:UniRef50_R9LWM2
CADBPJ010000269.1	cds	5109	5459	+	BBJOLO_01808	-	-	-	-	-	-
CADBPJ010000269.1	cds	5491	5940	-	BBJOLO_01809	174.0	7.9e-55	0.987	0.880	0.599	UniRef:UniRef50_D9TNU0
CADBPJ010000269.1	cds	5943	7853	-	BBJOLO_01810	-	-	-	-	-	-
CADBPJ010000269.1	cds	7860	9125	-	BBJOLO_01811	438.0	3.5e-150	0.993	0.941	0.526	UniRef:UniRef50_A0A0M6WVX6
CADBPJ010000269.1	cds	9135	9656	-	BBJOLO_01812	-	-	-	-	-	-
CADBPJ010000270.1	cds	2051	4831	-	BBJOLO_01813	-	-	-	-	-	-
CADBPJ010000270.1	cds	4828	6297	-	BBJOLO_01814	-	-	-	-	-	-
CADBPJ010000270.1	cds	6405	7217	-	BBJOLO_01815	-	-	-	-	-	-
CADBPJ010000271.1	cds	128	313	+	BBJOLO_01816	-	-	-	-	-	-
CADBPJ010000271.1	cds	340	1734	+	BBJOLO_01817	501.0	1.1e-173	1.0	0.967	0.524	UniRef:UniRef50_A0A0B5QJ55
CADBPJ010000272.1	cds	107	1795	-	BBJOLO_01818	606.0	2.6e-211	1.128	0.998	0.503	UniRef:UniRef50_A0A1E3AUL3
CADBPJ010000272.1	cds	1809	3692	-	BBJOLO_01819	826.0	2.1e-296	1.018	0.958	0.646	UniRef:UniRef50_A0A1E3AUG5
CADBPJ010000272.1	cds	3695	4180	-	BBJOLO_01820	165.0	1.6e-50	0.963	0.812	0.510	UniRef:UniRef50_A0A921CM40
CADBPJ010000272.1	cds	4455	5294	+	BBJOLO_01821	279.0	1.9e-92	0.849	0.891	0.603	UniRef:UniRef50_A0A1U7NLC1
CADBPJ010000272.1	cds	5426	6292	+	BBJOLO_01822	348.0	8.4e-119	0.990	0.858	0.646	UniRef:UniRef50_A6NPZ4
CADBPJ010000272.1	cds	6297	7166	+	BBJOLO_01823	332.0	2.7e-112	0.979	0.858	0.629	UniRef:UniRef50_A0AA43RG32
CADBPJ010000272.1	cds	7163	7912	+	BBJOLO_01824	352.0	1.5e-121	0.972	0.829	0.686	UniRef:UniRef50_A0A4Q2KGN5
CADBPJ010000273.1	cds	54	1400	+	BBJOLO_01825	399.0	4.0e-135	0.873	0.978	0.514	UniRef:UniRef50_A0A3C1A727
CADBPJ010000273.1	cds	1416	2420	+	BBJOLO_01826	402.0	1.3e-138	0.991	0.876	0.586	UniRef:UniRef50_Q8XMQ5
CADBPJ010000273.1	cds	2440	3528	+	BBJOLO_01827	323.0	1.1e-106	0.903	0.820	0.529	UniRef:UniRef50_A0A1V5XI17
CADBPJ010000273.1	cds	3515	4663	+	BBJOLO_01828	488.0	5.5e-171	0.997	0.943	0.633	UniRef:UniRef50_A0A0P8X1C8
CADBPJ010000273.1	cds	4940	5593	-	BBJOLO_01829	-	-	-	-	-	-
CADBPJ010000273.1	cds	5590	6567	-	BBJOLO_01830	406.0	1.0e-140	1.003	0.964	0.623	UniRef:UniRef50_A0A178IFT7
CADBPJ010000273.1	cds	6564	7373	-	BBJOLO_01831	-	-	-	-	-	-
CADBPJ010000273.1	cds	7377	8141	-	BBJOLO_01832	414.0	8.9e-146	0.996	0.858	0.798	UniRef:UniRef50_A0A1G0YV14
CADBPJ010000273.1	cds	8155	8877	-	BBJOLO_01833	272.0	1.4e-90	1.017	0.935	0.586	UniRef:UniRef50_A0A928MQD5
CADBPJ010000273.1	cds	8997	9755	+	BBJOLO_01834	-	-	-	-	-	-
CADBPJ010000273.1	cds	9966	11060	+	BBJOLO_01835	450.0	3.5e-156	1.003	0.851	0.614	UniRef:UniRef50_B8I747
CADBPJ010000273.1	cds	11060	11806	+	BBJOLO_01836	-	-	-	-	-	-
CADBPJ010000273.1	cds	11865	12302	+	BBJOLO_01837	-	-	-	-	-	-
CADBPJ010000273.1	tRNA	12392	12468	+	BBJOLO_01838	80.2	-	-	-	-	-
CADBPJ010000274.1	cds	2369	3577	-	BBJOLO_01839	411.0	8.5e-140	0.928	0.809	0.552	UniRef:UniRef50_A0A922TA66
CADBPJ010000274.1	cds	3640	4161	-	BBJOLO_01840	-	-	-	-	-	-
CADBPJ010000274.1	cds	4301	4666	-	BBJOLO_01841	-	-	-	-	-	-
CADBPJ010000275.1	cds	260	2221	-	BBJOLO_01842	760.0	4.9e-269	0.945	0.857	0.593	UniRef:UniRef50_A0A7U9X3S8
CADBPJ010000275.1	cds	2205	2378	-	BBJOLO_01843	-	-	-	-	-	-
CADBPJ010000276.1	cds	152	1900	+	BBJOLO_01844	-	-	-	-	-	-
CADBPJ010000276.1	cds	1996	2988	+	BBJOLO_01845	-	-	-	-	-	-
CADBPJ010000277.1	tRNA	2	64	+	BBJOLO_01846	42.9	-	-	-	-	-
CADBPJ010000277.1	tRNA	80	155	+	BBJOLO_01847	77.6	-	-	-	-	-
CADBPJ010000277.1	tRNA	188	272	+	BBJOLO_01848	68.1	-	-	-	-	-
CADBPJ010000277.1	cds	533	877	+	BBJOLO_01849	121.0	8.0e-35	0.982	0.806	0.563	UniRef:UniRef50_R6NIE6
CADBPJ010000277.1	cds	948	1730	-	BBJOLO_01850	291.0	1.8e-97	1.023	0.967	0.560	UniRef:UniRef50_R5GNQ7
CADBPJ010000277.1	cds	1741	2382	-	BBJOLO_01851	254.0	6.4e-84	1.211	1.0	0.543	UniRef:UniRef50_C0ETV4
CADBPJ010000278.1	cds	189	1151	+	BBJOLO_01852	357.0	1.7e-121	1.025	0.934	0.527	UniRef:UniRef50_A0A174AZF2
CADBPJ010000278.1	cds	1265	2518	+	BBJOLO_01853	600.0	1.2e-213	1.005	0.897	0.680	UniRef:UniRef50_A0A9D1NRV6
CADBPJ010000279.1	cds	146	1867	+	BBJOLO_01854	-	-	-	-	-	-
CADBPJ010000279.1	cds	1907	4873	+	BBJOLO_01855	-	-	-	-	-	-
CADBPJ010000280.1	cds	1355	3109	-	BBJOLO_01856	569.0	1.9e-196	1.003	0.923	0.515	UniRef:UniRef50_S0J0X5
CADBPJ010000280.1	cds	3338	4210	-	BBJOLO_01857	508.0	2.6e-182	0.990	0.973	0.871	UniRef:UniRef50_A0A097ARW1
CADBPJ010000280.1	cds	4446	5150	-	BBJOLO_01858	-	-	-	-	-	-
CADBPJ010000280.1	cds	5273	5623	-	BBJOLO_01859	141.0	1.4e-42	0.948	0.809	0.600	UniRef:UniRef50_Q3AC74
CADBPJ010000280.1	cds	5824	7941	-	BBJOLO_01860	830.0	1.2e-294	0.990	0.867	0.616	UniRef:UniRef50_A0A4P8XUL6
CADBPJ010000280.1	cds	8113	8379	-	BBJOLO_01861	99.4	7.3e-27	0.989	0.821	0.552	UniRef:UniRef50_K9QS23
CADBPJ010000280.1	cds	8494	8700	-	BBJOLO_01862	88.6	2.0e-23	0.985	1.0	0.567	UniRef:UniRef50_W0E301
CADBPJ010000280.1	cds	8943	10856	+	BBJOLO_01863	923.0	0.0	0.973	0.998	0.723	UniRef:UniRef50_A0A1C5ME13
CADBPJ010000280.1	cds	10923	11090	+	BBJOLO_01864	-	-	-	-	-	-
CADBPJ010000280.1	cds	11366	11737	-	BBJOLO_01865	117.0	3.3e-33	0.976	0.976	0.542	UniRef:UniRef50_W7UEG2
CADBPJ010000280.1	cds	11757	12308	-	BBJOLO_01866	199.0	9.5e-64	0.989	0.928	0.558	UniRef:UniRef50_A0A351J2Y4
CADBPJ010000281.1	cds	137	1276	+	BBJOLO_01867	-	-	-	-	-	-
CADBPJ010000281.1	cds	1280	2767	+	BBJOLO_01868	-	-	-	-	-	-
CADBPJ010000281.1	cds	2764	2967	+	BBJOLO_01869	-	-	-	-	-	-
CADBPJ010000282.1	cds	71	1498	+	BBJOLO_01870	541.0	2.3e-188	0.987	0.853	0.586	UniRef:UniRef50_R9MGL0
CADBPJ010000282.1	cds	1645	2145	+	BBJOLO_01871	-	-	-	-	-	-
CADBPJ010000282.1	cds	2156	2908	+	BBJOLO_01872	-	-	-	-	-	-
CADBPJ010000282.1	tRNA	3009	3085	-	BBJOLO_01873	81.3	-	-	-	-	-
CADBPJ010000283.1	cds	737	1843	-	BBJOLO_01874	-	-	-	-	-	-
CADBPJ010000283.1	cds	1892	2254	-	BBJOLO_01875	-	-	-	-	-	-
CADBPJ010000284.1	cds	793	954	-	BBJOLO_01876	-	-	-	-	-	-
CADBPJ010000284.1	cds	1472	1717	-	BBJOLO_01877	-	-	-	-	-	-
CADBPJ010000285.1	cds	1007	1717	-	BBJOLO_01878	239.0	4.1e-78	0.975	0.979	0.500	UniRef:UniRef50_A0A1H4AC22
CADBPJ010000285.1	cds	1714	2250	-	BBJOLO_01879	-	-	-	-	-	-
