# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
CADBPJ010000252.1	cds	1853	2071	-	BBJOLO_01727		hypothetical protein	
CADBPJ010000253.1	cds	25	1677	+	BBJOLO_01728		Glycoside hydrolase family 127 protein	SO:0001217, UniRef:UniRef50_A0A3D2CJN5
CADBPJ010000253.1	tRNA	1825	1901	-	BBJOLO_01729	trnM	tRNA-Met(cat)	SO:0000266
CADBPJ010000253.1	cds	2229	2456	-	BBJOLO_01730		hypothetical protein	
CADBPJ010000254.1	cds	1	1413	+	BBJOLO_01731		hypothetical protein	PFAM:PF00196.25
CADBPJ010000254.1	cds	1635	2015	+	BBJOLO_01732		hypothetical protein	
CADBPJ010000255.1	cds	206	790	+	BBJOLO_01733		hypothetical protein	
CADBPJ010000255.1	cds	1438	2187	+	BBJOLO_01734		hypothetical protein	
CADBPJ010000255.1	cds	2223	3146	+	BBJOLO_01735		hypothetical protein	PFAM:PF01656.29, PFAM:PF06564.18, PFAM:PF09140.17, PFAM:PF13614.12
CADBPJ010000256.1	cds	148	1299	+	BBJOLO_01736		hypothetical protein	PFAM:PF00037.32, PFAM:PF04432.18, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13237.11
CADBPJ010000256.1	cds	1277	2695	+	BBJOLO_01737		hypothetical protein	
CADBPJ010000256.1	cds	2698	3744	+	BBJOLO_01738		UDP-glucose 4-epimerase	SO:0001217, UniRef:UniRef50_A0A1V4SKI8
CADBPJ010000256.1	cds	3741	4937	+	BBJOLO_01739		glucose-6-phosphate isomerase	SO:0001217, UniRef:UniRef50_A0A1M7RT37
CADBPJ010000256.1	cds	4940	6133	+	BBJOLO_01740		UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase	SO:0001217, UniRef:UniRef50_A0A7K3MNT6
CADBPJ010000256.1	cds	6136	6900	+	BBJOLO_01741		hypothetical protein	
CADBPJ010000256.1	cds	7130	7360	-	BBJOLO_01742		hypothetical protein	
CADBPJ010000257.1	cds	50	334	+	BBJOLO_01743		hypothetical protein	
CADBPJ010000257.1	cds	206	1282	-	BBJOLO_01744		hypothetical protein	
CADBPJ010000257.1	cds	1294	2907	-	BBJOLO_01745		hypothetical protein	
CADBPJ010000257.1	cds	3080	4021	+	BBJOLO_01746		Chromosome segregation ATPase	SO:0001217, UniRef:UniRef50_A0A1T4M645
CADBPJ010000257.1	cds	4042	4896	+	BBJOLO_01747		hypothetical protein	PFAM:PF17762.7, PFAM:PF23552.1
CADBPJ010000257.1	cds	4898	5401	+	BBJOLO_01748		hypothetical protein	
CADBPJ010000257.1	cds	5436	5864	+	BBJOLO_01749		hypothetical protein	
CADBPJ010000257.1	cds	5866	7131	+	BBJOLO_01750		Serine--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A9D2IMC9
CADBPJ010000258.1	cds	336	2087	-	BBJOLO_01751		Polysaccharide biosynthesis protein C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3C1A4F8
CADBPJ010000258.1	cds	2280	4055	+	BBJOLO_01752		Aspartate--tRNA(Asp/Asn) ligase	SO:0001217, UniRef:UniRef50_K6D9D6
CADBPJ010000258.1	cds	4055	4831	+	BBJOLO_01753		hypothetical protein	PFAM:PF00326.27, PFAM:PF01738.24, PFAM:PF02230.22, PFAM:PF07859.19, PFAM:PF20434.5
CADBPJ010000258.1	cds	4911	5678	-	BBJOLO_01754		hypothetical protein	PFAM:PF02237.23, PFAM:PF03099.24
CADBPJ010000258.1	cds	5665	6702	-	BBJOLO_01755		hypothetical protein	PFAM:PF06144.19, PFAM:PF21694.2
CADBPJ010000258.1	cds	6724	7026	-	BBJOLO_01756		Branched-chain amino acid transporter	SO:0001217, UniRef:UniRef50_R9IJT4
CADBPJ010000258.1	cds	7038	7751	-	BBJOLO_01757	ygaZ	Inner membrane protein YgaZ	SO:0001217, UniRef:UniRef50_A0A7U9S8S6
CADBPJ010000258.1	cds	7914	8762	+	BBJOLO_01758		hypothetical protein	
CADBPJ010000258.1	cds	8774	9700	+	BBJOLO_01759		hypothetical protein	
CADBPJ010000259.1	cds	1249	2016	-	BBJOLO_01760		hypothetical protein	
CADBPJ010000260.1	cds	85	339	+	BBJOLO_01761		hypothetical protein	PFAM:PF11975.13
CADBPJ010000260.1	cds	542	1393	-	BBJOLO_01762		nicotinate-nucleotide diphosphorylase (carboxylating)	SO:0001217, UniRef:UniRef50_A0A4Q2JZT7
CADBPJ010000260.1	cds	1386	2663	-	BBJOLO_01763		L-aspartate oxidase	SO:0001217, UniRef:UniRef50_A0A4P6M7K6
CADBPJ010000261.1	cds	17	922	+	BBJOLO_01764		UDP-glucose 4-epimerase	SO:0001217, UniRef:UniRef50_A0A4Q3AQ71
CADBPJ010000261.1	cds	938	2119	+	BBJOLO_01765		hypothetical protein	PFAM:PF14907.12
CADBPJ010000261.1	cds	2130	3278	+	BBJOLO_01766		glucose-6-phosphate isomerase	SO:0001217, UniRef:UniRef50_A0A1V4SI62
CADBPJ010000261.1	cds	3285	4316	+	BBJOLO_01767		hypothetical protein	PFAM:PF01757.29
CADBPJ010000262.1	cds	1	486	+	BBJOLO_01768		hypothetical protein	PFAM:PF01041.23
CADBPJ010000262.1	cds	486	1109	+	BBJOLO_01769		Bacterial sugar transferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2N1J5W2
CADBPJ010000262.1	cds	1102	1698	+	BBJOLO_01770		hypothetical protein	PFAM:PF00132.30, PFAM:PF17836.7
CADBPJ010000262.1	cds	1695	2849	+	BBJOLO_01771		Glycosyl transferase family 1 domain-containing protein	SO:0001217, UniRef:UniRef50_G5HMF8
CADBPJ010000263.1	tRNA	1	86	-	BBJOLO_01772	trnS	tRNA-Ser(cga)	SO:0000269
CADBPJ010000263.1	cds	196	1986	+	BBJOLO_01773	recJ	Single-stranded-DNA-specific exonuclease RecJ	SO:0001217, UniRef:UniRef50_A0A9E1MNK7
CADBPJ010000264.1	cds	42	1172	+	BBJOLO_01774		hypothetical protein	PFAM:PF00165.29, PFAM:PF12833.13
CADBPJ010000264.1	cds	1230	1427	+	BBJOLO_01775		hypothetical protein	
CADBPJ010000264.1	cds	1517	1738	+	BBJOLO_01776		hypothetical protein	
CADBPJ010000264.1	cds	1909	2070	+	BBJOLO_01777		hypothetical protein	
CADBPJ010000265.1	cds	7	1149	+	BBJOLO_01778		V-type ATP synthase beta chain	SO:0001217, UniRef:UniRef50_A0A373Q7I8
CADBPJ010000265.1	cds	1162	1821	+	BBJOLO_01779		V-type ATP synthase subunit D	SO:0001217, UniRef:UniRef50_B0K8E6
CADBPJ010000265.1	cds	1864	2550	-	BBJOLO_01780		DUF4956 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A858BY99
CADBPJ010000265.1	cds	2562	3266	-	BBJOLO_01781		VTC domain-containing protein	SO:0001217, UniRef:UniRef50_T0N9D0
CADBPJ010000266.1	cds	9	1250	+	BBJOLO_01782	cobW	CobW C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_S3K2U7
CADBPJ010000266.1	cds	1251	1952	-	BBJOLO_01783		hypothetical protein	
CADBPJ010000266.1	cds	2036	2575	+	BBJOLO_01784		Hypoxanthine phosphoribosyltransferase	SO:0001217, UniRef:UniRef50_B6W911
CADBPJ010000266.1	cds	2656	4137	+	BBJOLO_01785		Lysine--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A7X2P7E3
CADBPJ010000266.1	cds	4283	4447	+	BBJOLO_01786		hypothetical protein	
CADBPJ010000266.1	cds	4603	6351	-	BBJOLO_01787		hypothetical protein	PFAM:PF02518.31, PFAM:PF06580.19
CADBPJ010000266.1	cds	6344	7840	-	BBJOLO_01788		hypothetical protein	PFAM:PF00072.30, PFAM:PF00165.29, PFAM:PF12833.13
CADBPJ010000267.1	cds	111	359	+	BBJOLO_01789		hypothetical protein	PFAM:PF19890.4
CADBPJ010000267.1	cds	431	1285	+	BBJOLO_01790		PRC-barrel domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3C1A486
CADBPJ010000267.1	cds	1305	2372	-	BBJOLO_01791		Biotin synthase	SO:0001217, UniRef:UniRef50_Q185U5
CADBPJ010000267.1	cds	2385	3143	-	BBJOLO_01792		hypothetical protein	
CADBPJ010000267.1	cds	3162	3611	-	BBJOLO_01793		hypothetical protein	
CADBPJ010000267.1	cds	3849	5645	-	BBJOLO_01794		L-fucose isomerase	SO:0001217, UniRef:UniRef50_A0A6C2URV1
CADBPJ010000267.1	cds	5754	6602	+	BBJOLO_01795		hypothetical protein	PFAM:PF00165.29, PFAM:PF02311.25, PFAM:PF07883.17, PFAM:PF12833.13
CADBPJ010000267.1	cds	6728	8773	+	BBJOLO_01796		Elongation factor G	SO:0001217, UniRef:UniRef50_A0A7C7DJ46
CADBPJ010000267.1	cds	8840	9640	-	BBJOLO_01797		Metal ABC transporter permease	SO:0001217, UniRef:UniRef50_Q251Z8
CADBPJ010000267.1	cds	9633	10367	-	BBJOLO_01798		hypothetical protein	PFAM:PF00005.33, PFAM:PF13304.12
CADBPJ010000267.1	cds	10372	11118	-	BBJOLO_01799		hypothetical protein	
CADBPJ010000268.1	cds	214	1065	-	BBJOLO_01800		Iron-sulfur cluster carrier protein	SO:0001217, UniRef:UniRef50_A7VDL1
CADBPJ010000268.1	cds	1091	2167	-	BBJOLO_01801		S-adenosylmethionine synthase	SO:0001217, UniRef:UniRef50_Q4FNN1
CADBPJ010000269.1	cds	134	589	-	BBJOLO_01802		Peptide deformylase	SO:0001217, UniRef:UniRef50_A0A0J6D077
CADBPJ010000269.1	cds	606	2819	-	BBJOLO_01803		hypothetical protein	PFAM:PF00270.35, PFAM:PF00271.37, PFAM:PF17764.6, PFAM:PF18074.6, PFAM:PF18319.7
CADBPJ010000269.1	cds	2828	3121	-	BBJOLO_01804		hypothetical protein	
CADBPJ010000269.1	cds	3178	3774	-	BBJOLO_01805		hypothetical protein	PFAM:PF00625.27
CADBPJ010000269.1	cds	3776	4042	-	BBJOLO_01806		Putative regulatory protein GX164_00260	SO:0001217, UniRef:UniRef50_A0A970L065
CADBPJ010000269.1	cds	4054	4932	-	BBJOLO_01807		TIGR00255 family protein	SO:0001217, UniRef:UniRef50_R9LWM2
CADBPJ010000269.1	cds	5109	5459	+	BBJOLO_01808		hypothetical protein	
CADBPJ010000269.1	cds	5491	5940	-	BBJOLO_01809		D-aminoacyl-tRNA deacylase	SO:0001217, UniRef:UniRef50_D9TNU0
CADBPJ010000269.1	cds	5943	7853	-	BBJOLO_01810		hypothetical protein	PFAM:PF00005.33, PFAM:PF00931.28, PFAM:PF02463.25, PFAM:PF12848.13, PFAM:PF13304.12, PFAM:PF13555.12, PFAM:PF16326.10
CADBPJ010000269.1	cds	7860	9125	-	BBJOLO_01811		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0M6WVX6
CADBPJ010000269.1	cds	9135	9656	-	BBJOLO_01812		hypothetical protein	PFAM:PF01061.29
CADBPJ010000270.1	cds	2051	4831	-	BBJOLO_01813		hypothetical protein	PFAM:PF00395.25
CADBPJ010000270.1	cds	4828	6297	-	BBJOLO_01814		hypothetical protein	PFAM:PF00395.25
CADBPJ010000270.1	cds	6405	7217	-	BBJOLO_01815		hypothetical protein	PFAM:PF04234.18
CADBPJ010000271.1	cds	128	313	+	BBJOLO_01816		hypothetical protein	
CADBPJ010000271.1	cds	340	1734	+	BBJOLO_01817		L-fucose isomerase C-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0B5QJ55
CADBPJ010000272.1	cds	107	1795	-	BBJOLO_01818	hndC	NADP-reducing hydrogenase subunit HndC	SO:0001217, UniRef:UniRef50_A0A1E3AUL3
CADBPJ010000272.1	cds	1809	3692	-	BBJOLO_01819	hndC	NADP-reducing hydrogenase subunit HndC	SO:0001217, UniRef:UniRef50_A0A1E3AUG5
CADBPJ010000272.1	cds	3695	4180	-	BBJOLO_01820		NAD(P)H-dependent oxidoreductase subunit E	SO:0001217, UniRef:UniRef50_A0A921CM40
CADBPJ010000272.1	cds	4455	5294	+	BBJOLO_01821		Phosphate-binding protein	SO:0001217, UniRef:UniRef50_A0A1U7NLC1
CADBPJ010000272.1	cds	5426	6292	+	BBJOLO_01822		Phosphate transport system permease protein	SO:0001217, UniRef:UniRef50_A6NPZ4
CADBPJ010000272.1	cds	6297	7166	+	BBJOLO_01823	pstA	Phosphate transport system permease protein PstA	SO:0001217, UniRef:UniRef50_A0AA43RG32
CADBPJ010000272.1	cds	7163	7912	+	BBJOLO_01824		Phosphate ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A4Q2KGN5
CADBPJ010000273.1	cds	54	1400	+	BBJOLO_01825		Aminotransferase class I/classII large domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3C1A727
CADBPJ010000273.1	cds	1416	2420	+	BBJOLO_01826		Tryptophan--tRNA ligase	SO:0001217, UniRef:UniRef50_Q8XMQ5
CADBPJ010000273.1	cds	2440	3528	+	BBJOLO_01827		Putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase	SO:0001217, UniRef:UniRef50_A0A1V5XI17
CADBPJ010000273.1	cds	3515	4663	+	BBJOLO_01828		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	SO:0001217, UniRef:UniRef50_A0A0P8X1C8
CADBPJ010000273.1	cds	4940	5593	-	BBJOLO_01829		hypothetical protein	PFAM:PF00753.33
CADBPJ010000273.1	cds	5590	6567	-	BBJOLO_01830		Enoyl reductase (ER) domain-containing protein	SO:0001217, UniRef:UniRef50_A0A178IFT7
CADBPJ010000273.1	cds	6564	7373	-	BBJOLO_01831		hypothetical protein	PFAM:PF01487.21
CADBPJ010000273.1	cds	7377	8141	-	BBJOLO_01832		Short-chain dehydrogenase	SO:0001217, UniRef:UniRef50_A0A1G0YV14
CADBPJ010000273.1	cds	8155	8877	-	BBJOLO_01833		SDR family oxidoreductase	SO:0001217, UniRef:UniRef50_A0A928MQD5
CADBPJ010000273.1	cds	8997	9755	+	BBJOLO_01834		hypothetical protein	PFAM:PF00165.29, PFAM:PF12833.13
CADBPJ010000273.1	cds	9966	11060	+	BBJOLO_01835	ychF	Ribosome-binding ATPase YchF	SO:0001217, UniRef:UniRef50_B8I747
CADBPJ010000273.1	cds	11060	11806	+	BBJOLO_01836		hypothetical protein	
CADBPJ010000273.1	cds	11865	12302	+	BBJOLO_01837		hypothetical protein	
CADBPJ010000273.1	tRNA	12392	12468	+	BBJOLO_01838	trnR	tRNA-Arg(acg)	SO:0001036
CADBPJ010000274.1	cds	2369	3577	-	BBJOLO_01839		Isocitrate dehydrogenase [NADP]	SO:0001217, UniRef:UniRef50_A0A922TA66
CADBPJ010000274.1	cds	3640	4161	-	BBJOLO_01840		hypothetical protein	PFAM:PF02036.22, PFAM:PF14864.11
CADBPJ010000274.1	cds	4301	4666	-	BBJOLO_01841		hypothetical protein	PFAM:PF02882.25
CADBPJ010000275.1	cds	260	2221	-	BBJOLO_01842	rimO	Ribosomal protein S12 methylthiotransferase RimO	SO:0001217, UniRef:UniRef50_A0A7U9X3S8
CADBPJ010000275.1	cds	2205	2378	-	BBJOLO_01843		hypothetical protein	PFAM:PF09397.16
CADBPJ010000276.1	cds	152	1900	+	BBJOLO_01844		hypothetical protein	PFAM:PF06165.17, PFAM:PF17167.10
CADBPJ010000276.1	cds	1996	2988	+	BBJOLO_01845		hypothetical protein	PFAM:PF13472.12, PFAM:PF14606.12
CADBPJ010000277.1	tRNA	2	64	+	BBJOLO_01846	trnV	tRNA-Val(tac)	SO:0000273
CADBPJ010000277.1	tRNA	80	155	+	BBJOLO_01847	trnT	tRNA-Thr(tgt)	SO:0000270
CADBPJ010000277.1	tRNA	188	272	+	BBJOLO_01848	trnY	tRNA-Tyr(gta)	SO:0000272
CADBPJ010000277.1	cds	533	877	+	BBJOLO_01849		Four helix bundle protein	SO:0001217, UniRef:UniRef50_R6NIE6
CADBPJ010000277.1	cds	948	1730	-	BBJOLO_01850		Amino acid ABC transporter ATP-binding protein PAAT family (TC 3-A1-3-)	SO:0001217, UniRef:UniRef50_R5GNQ7
CADBPJ010000277.1	cds	1741	2382	-	BBJOLO_01851		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_C0ETV4
CADBPJ010000278.1	cds	189	1151	+	BBJOLO_01852	araC	AraC family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A174AZF2
CADBPJ010000278.1	cds	1265	2518	+	BBJOLO_01853		L-rhamnose isomerase	SO:0001217, UniRef:UniRef50_A0A9D1NRV6
CADBPJ010000279.1	cds	146	1867	+	BBJOLO_01854		hypothetical protein	PFAM:PF12905.13
CADBPJ010000279.1	cds	1907	4873	+	BBJOLO_01855		hypothetical protein	PFAM:PF02836.23, PFAM:PF02837.24, PFAM:PF02929.23, PFAM:PF16353.11, PFAM:PF22666.2
CADBPJ010000280.1	cds	1355	3109	-	BBJOLO_01856	phoU	PhoU domain-containing protein	SO:0001217, UniRef:UniRef50_S0J0X5
CADBPJ010000280.1	cds	3338	4210	-	BBJOLO_01857		Ribosome biogenesis GTPase A	SO:0001217, UniRef:UniRef50_A0A097ARW1
CADBPJ010000280.1	cds	4446	5150	-	BBJOLO_01858		hypothetical protein	PFAM:PF00717.28, PFAM:PF10502.14
CADBPJ010000280.1	cds	5273	5623	-	BBJOLO_01859		Large ribosomal subunit protein bL19	SO:0001217, UniRef:UniRef50_Q3AC74
CADBPJ010000280.1	cds	5824	7941	-	BBJOLO_01860		Polyribonucleotide nucleotidyltransferase	SO:0001217, UniRef:UniRef50_A0A4P8XUL6
CADBPJ010000280.1	cds	8113	8379	-	BBJOLO_01861		Small ribosomal subunit protein uS15	SO:0001217, UniRef:UniRef50_K9QS23
CADBPJ010000280.1	cds	8494	8700	-	BBJOLO_01862		Large ribosomal subunit protein bL31	SO:0001217, UniRef:UniRef50_W0E301
CADBPJ010000280.1	cds	8943	10856	+	BBJOLO_01863		Short-chain-fatty-acid--CoA ligase	SO:0001217, UniRef:UniRef50_A0A1C5ME13
CADBPJ010000280.1	cds	10923	11090	+	BBJOLO_01864		hypothetical protein	
CADBPJ010000280.1	cds	11366	11737	-	BBJOLO_01865		Thioredoxin-like fold domain-containing protein	SO:0001217, UniRef:UniRef50_W7UEG2
CADBPJ010000280.1	cds	11757	12308	-	BBJOLO_01866		Permease	SO:0001217, UniRef:UniRef50_A0A351J2Y4
CADBPJ010000281.1	cds	137	1276	+	BBJOLO_01867		hypothetical protein	
CADBPJ010000281.1	cds	1280	2767	+	BBJOLO_01868		hypothetical protein	
CADBPJ010000281.1	cds	2764	2967	+	BBJOLO_01869		hypothetical protein	
CADBPJ010000282.1	cds	71	1498	+	BBJOLO_01870		Tyr recombinase domain-containing protein	SO:0001217, UniRef:UniRef50_R9MGL0
CADBPJ010000282.1	cds	1645	2145	+	BBJOLO_01871		hypothetical protein	
CADBPJ010000282.1	cds	2156	2908	+	BBJOLO_01872		hypothetical protein	
CADBPJ010000282.1	tRNA	3009	3085	-	BBJOLO_01873	trnP	tRNA-Pro(cgg)	SO:0000268
CADBPJ010000283.1	cds	737	1843	-	BBJOLO_01874		hypothetical protein	
CADBPJ010000283.1	cds	1892	2254	-	BBJOLO_01875		hypothetical protein	
CADBPJ010000284.1	cds	793	954	-	BBJOLO_01876		hypothetical protein	
CADBPJ010000284.1	cds	1472	1717	-	BBJOLO_01877		hypothetical protein	
CADBPJ010000285.1	cds	1007	1717	-	BBJOLO_01878		DUF4194 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1H4AC22
CADBPJ010000285.1	cds	1714	2250	-	BBJOLO_01879		hypothetical protein	
CADBPJ010000286.1	cds	667	3135	-	BBJOLO_01880	susC	TonB-dependent receptor SusC	SO:0001217, UniRef:UniRef50_A0A7J0A8Z0
CADBPJ010000287.1	cds	170	532	-	BBJOLO_01881		hypothetical protein	
CADBPJ010000287.1	cds	552	1286	-	BBJOLO_01882		hypothetical protein	PFAM:PF00149.33
CADBPJ010000287.1	cds	1297	2223	-	BBJOLO_01883		hypothetical protein	
CADBPJ010000288.1	cds	1346	1648	-	BBJOLO_01884		hypothetical protein	
CADBPJ010000288.1	ncRNA	1663	1873	-	BBJOLO_01885	HEARO	HNH endonuclease-associated RNA and ORF (HEARO) RNA	RFAM:RF02033, SO:0000655
CADBPJ010000289.1	cds	32	361	+	BBJOLO_01886		hypothetical protein	PFAM:PF00106.31, PFAM:PF13561.12
CADBPJ010000289.1	cds	377	1408	+	BBJOLO_01887		hypothetical protein	
CADBPJ010000289.1	cds	1418	2863	+	BBJOLO_01888		hypothetical protein	
CADBPJ010000290.1	cds	642	1820	-	BBJOLO_01889		hypothetical protein	
CADBPJ010000290.1	cds	1874	2419	-	BBJOLO_01890	lemA	LemA family protein	SO:0001217, UniRef:UniRef50_A0A0X8H1P7
CADBPJ010000291.1	cds	83	286	-	BBJOLO_01891		hypothetical protein	
CADBPJ010000291.1	cds	309	1394	-	BBJOLO_01892		hypothetical protein	
CADBPJ010000291.1	cds	1409	2173	-	BBJOLO_01893		hypothetical protein	PFAM:PF00092.34
CADBPJ010000291.1	cds	2297	2743	-	BBJOLO_01894		hypothetical protein	
CADBPJ010000292.1	cds	105	269	-	BBJOLO_01895		hypothetical protein	
CADBPJ010000292.1	cds	944	1390	-	BBJOLO_01896		hypothetical protein	PFAM:PF00239.26
CADBPJ010000292.1	cds	1469	1684	-	BBJOLO_01897		hypothetical protein	
CADBPJ010000292.1	cds	1754	2329	-	BBJOLO_01898		Resolvase/invertase-type recombinase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_N2B2T7
CADBPJ010000292.1	cds	2637	3170	-	BBJOLO_01899		hypothetical protein	PFAM:PF00239.26
CADBPJ010000292.1	cds	3395	3883	-	BBJOLO_01900		hypothetical protein	
CADBPJ010000292.1	cds	4249	4863	-	BBJOLO_01901		hypothetical protein	
CADBPJ010000292.1	cds	4873	6651	-	BBJOLO_01902		site-specific DNA-methyltransferase (adenine-specific)	SO:0001217, UniRef:UniRef50_A0A357XU31
CADBPJ010000293.1	cds	76	888	+	BBJOLO_01903	ykgJ	YkgJ family cysteine cluster protein	SO:0001217, UniRef:UniRef50_R9JXH4
CADBPJ010000293.1	cds	892	1530	+	BBJOLO_01904		hypothetical protein	SO:0001217, UniRef:UniRef50_R9JY65
CADBPJ010000293.1	cds	1732	2112	+	BBJOLO_01905		hypothetical protein	
CADBPJ010000294.1	cds	521	1867	+	BBJOLO_01906		Glycosyl hydrolase family 30 TIM-barrel domain-containing protein	SO:0001217, UniRef:UniRef50_A0A928MM74
CADBPJ010000295.1	cds	343	3126	-	BBJOLO_01907		DNA 3'-5' helicase	SO:0001217, UniRef:UniRef50_A0A416GBQ8
CADBPJ010000295.1	cds	3207	3746	-	BBJOLO_01908		hypothetical protein	
CADBPJ010000296.1	cds	120	533	+	BBJOLO_01909		hypothetical protein	
CADBPJ010000296.1	cds	571	1068	+	BBJOLO_01910		hypothetical protein	
CADBPJ010000296.1	cds	1394	1942	+	BBJOLO_01911		hypothetical protein	PFAM:PF09479.16
CADBPJ010000296.1	cds	2917	3090	+	BBJOLO_01912		hypothetical protein	
CADBPJ010000297.1	cds	690	1010	-	BBJOLO_01913	pspE	Thiosulfate sulfurtransferase PspE	SO:0001217, UniRef:UniRef50_A0A1C5TNW1
CADBPJ010000297.1	cds	1007	1318	-	BBJOLO_01914		Thioredoxin	SO:0001217, UniRef:UniRef50_A0A660YI46
CADBPJ010000297.1	cds	1408	2088	-	BBJOLO_01915		hypothetical protein	PFAM:PF00027.35, PFAM:PF00325.26, PFAM:PF13545.12
CADBPJ010000297.1	cds	2075	2836	-	BBJOLO_01916		UPF0251 protein SAMN04487772_11058	SO:0001217, UniRef:UniRef50_A0A1I0CLM8
CADBPJ010000298.1	ncRNA-region	190	414	+			T-box leader	RFAM:RF00230, SO:0000140
CADBPJ010000298.1	cds	457	2217	+	BBJOLO_01917		Aspartate--tRNA(Asp/Asn) ligase	SO:0001217, UniRef:UniRef50_B6IN46
CADBPJ010000298.1	cds	2219	2809	+	BBJOLO_01918		hypothetical protein	
CADBPJ010000298.1	cds	2831	3130	+	BBJOLO_01919		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase GatCAB subunit C	SO:0001217, UniRef:UniRef50_A0A351SP59
CADBPJ010000298.1	cds	3132	4595	+	BBJOLO_01920	gatA	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	SO:0001217, UniRef:UniRef50_A0A7X6XC51
CADBPJ010000299.1	cds	880	2211	-	BBJOLO_01921		hypothetical protein	PFAM:PF11734.13
CADBPJ010000299.1	cds	2253	5021	-	BBJOLO_01922		DNA-directed RNA polymerase	SO:0001217, UniRef:UniRef50_A0A380DIP9
CADBPJ010000300.1	cds	171	575	+	BBJOLO_01923		hypothetical protein	
CADBPJ010000300.1	cds	548	2527	-	BBJOLO_01924		hypothetical protein	
CADBPJ010000301.1	cds	384	1940	+	BBJOLO_01925		hypothetical protein	PFAM:PF00082.27
CADBPJ010000301.1	cds	1968	3764	+	BBJOLO_01926		hypothetical protein	PFAM:PF00395.25
CADBPJ010000301.1	cds	3802	3966	-	BBJOLO_01927		hypothetical protein	PFAM:PF21349.2
CADBPJ010000301.1	cds	3963	4577	-	BBJOLO_01928		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_R9JXP7
CADBPJ010000302.1	cds	11	100	+	BBJOLO_01929		hypothetical protein	
CADBPJ010000302.1	cds	175	1713	+	BBJOLO_01930		hypothetical protein	PFAM:PF00395.25, PFAM:PF14903.11
CADBPJ010000302.1	cds	1794	2912	+	BBJOLO_01931		hypothetical protein	
CADBPJ010000303.1	cds	297	1322	+	BBJOLO_01932		hypothetical protein	PFAM:PF00069.31, PFAM:PF01163.29, PFAM:PF03109.22, PFAM:PF07714.23, PFAM:PF17667.7
CADBPJ010000303.1	cds	1500	1745	+	BBJOLO_01933		hypothetical protein	PFAM:PF08765.17
CADBPJ010000303.1	cds	1920	2135	+	BBJOLO_01934		hypothetical protein	
CADBPJ010000303.1	cds	2334	2513	+	BBJOLO_01935		hypothetical protein	
CADBPJ010000303.1	cds	2658	3257	+	BBJOLO_01936		Site-specific DNA recombinase	SO:0001217, UniRef:UniRef50_A0A1I5BB17
CADBPJ010000303.1	cds	3254	4627	-	BBJOLO_01937		hypothetical protein	
CADBPJ010000303.1	cds	4886	5356	+	BBJOLO_01938		hypothetical protein	
CADBPJ010000303.1	cds	5344	7050	+	BBJOLO_01939		hypothetical protein	PFAM:PF00270.35
CADBPJ010000303.1	cds	7139	7435	+	BBJOLO_01940		hypothetical protein	PFAM:PF00239.26
CADBPJ010000304.1	cds	607	1083	-	BBJOLO_01941		hypothetical protein	
CADBPJ010000304.1	cds	1131	2774	-	BBJOLO_01942		hypothetical protein	PFAM:PF07833.16
CADBPJ010000304.1	cds	2771	3979	-	BBJOLO_01943		hypothetical protein	
CADBPJ010000304.1	cds	3930	4310	-	BBJOLO_01944		hypothetical protein	
CADBPJ010000304.1	cds	4325	5050	-	BBJOLO_01945		hypothetical protein	
CADBPJ010000304.1	cds	5209	5376	-	BBJOLO_01946		hypothetical protein	
CADBPJ010000304.1	cds	5401	6648	-	BBJOLO_01947		hypothetical protein	PFAM:PF00395.25
CADBPJ010000304.1	cds	6685	7728	-	BBJOLO_01948		hypothetical protein	PFAM:PF00395.25
CADBPJ010000304.1	cds	7760	8605	-	BBJOLO_01949		hypothetical protein	PFAM:PF07833.16
