# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
CACVWD010000120.1	cds	4372	4887	+	BMNMOC_01676		hypothetical protein	PFAM:PF00149.33, PFAM:PF12850.12
CACVWD010000120.1	cds	4951	6495	+	BMNMOC_01677		hypothetical protein	PFAM:PF00768.25, PFAM:PF13354.11
CACVWD010000120.1	cds	6508	7878	+	BMNMOC_01678		hypothetical protein	PFAM:PF00768.25, PFAM:PF13354.11
CACVWD010000120.1	cds	7875	8249	-	BMNMOC_01679		hypothetical protein	PFAM:PF01471.23, PFAM:PF09374.15
CACVWD010000121.1	cds	519	1730	-	BMNMOC_01680		hypothetical protein	
CACVWD010000121.1	cds	1837	3150	-	BMNMOC_01681		hypothetical protein	
CACVWD010000121.1	cds	3154	3987	-	BMNMOC_01682		Ion-translocating oxidoreductase complex subunit B	SO:0001217, UniRef:UniRef50_A0A1I4DEX5
CACVWD010000121.1	cds	4001	4579	-	BMNMOC_01683		Ion-translocating oxidoreductase complex subunit A	SO:0001217, UniRef:UniRef50_A0A3A9H5R9
CACVWD010000122.1	cds	38	1129	+	BMNMOC_01684		hypothetical protein	PFAM:PF08922.17, PFAM:PF13302.13, PFAM:PF13508.13, PFAM:PF13673.13
CACVWD010000122.1	cds	1171	1761	-	BMNMOC_01685		Arylformamidase	SO:0001217, UniRef:UniRef50_A0A1H9F4X6
CACVWD010000122.1	cds	1794	2672	-	BMNMOC_01686		Calcineurin-like phosphoesterase domain-containing protein	SO:0001217, UniRef:UniRef50_G9WSC3
CACVWD010000122.1	cds	2683	3003	-	BMNMOC_01687		Thioredoxin	SO:0001217, UniRef:UniRef50_A0A7W1IRJ3
CACVWD010000122.1	cds	3034	4554	-	BMNMOC_01688		Aspartate--tRNA ligase	SO:0001217, UniRef:UniRef50_A5N1Y8
CACVWD010000123.1	cds	39	1958	+	BMNMOC_01689		hypothetical protein	PFAM:PF00326.27, PFAM:PF05448.18
CACVWD010000123.1	cds	2062	3084	+	BMNMOC_01690		hypothetical protein	PFAM:PF01381.28, PFAM:PF12844.13, PFAM:PF13181.12, PFAM:PF13443.12, PFAM:PF13560.12
CACVWD010000123.1	cds	3138	3902	-	BMNMOC_01691	immR	HTH-type transcriptional regulator ImmR	SO:0001217, UniRef:UniRef50_A0A2N0UYR2
CACVWD010000123.1	cds	3983	4537	-	BMNMOC_01692		hypothetical protein	
CACVWD010000124.1	cds	656	1243	+	BMNMOC_01693		hypothetical protein	PFAM:PF07670.19
CACVWD010000124.1	cds	1213	1725	+	BMNMOC_01694		Spore maturation protein B	SO:0001217, UniRef:UniRef50_A0A1V5TY50
CACVWD010000124.1	cds	1815	3362	+	BMNMOC_01695		EF-hand domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1H8QUF0
CACVWD010000124.1	cds	3386	3988	+	BMNMOC_01696		hypothetical protein	
CACVWD010000124.1	ncRNA-region	4136	4220	+			SAM riboswitch aptamer (S box leader)	RFAM:RF00162, SO:0000140
CACVWD010000125.1	cds	154	924	-	BMNMOC_01697		hypothetical protein	
CACVWD010000125.1	cds	1222	1794	+	BMNMOC_01698		Flavin reductase like domain-containing protein	SO:0001217, UniRef:UniRef50_R2RLC5
CACVWD010000125.1	cds	2058	2864	-	BMNMOC_01699		hypothetical protein	PFAM:PF00106.31, PFAM:PF13561.12
CACVWD010000125.1	cds	2861	3544	-	BMNMOC_01700		hypothetical protein	
CACVWD010000125.1	cds	3547	4299	-	BMNMOC_01701		Alpha/beta hydrolase family protein	SO:0001217, UniRef:UniRef50_A0A1H7K9Q5
CACVWD010000125.1	cds	4302	4454	-	BMNMOC_01702		hypothetical protein	
CACVWD010000126.1	cds	708	3338	-	BMNMOC_01703		Pyruvate, phosphate dikinase	SO:0001217, UniRef:UniRef50_A0A1T4PJD6
CACVWD010000126.1	cds	3437	4177	-	BMNMOC_01704		hypothetical protein	PFAM:PF11967.14
CACVWD010000127.1	cds	182	391	-	BMNMOC_01705		hypothetical protein	
CACVWD010000127.1	cds	401	1012	-	BMNMOC_01706		hypothetical protein	PFAM:PF02589.21
CACVWD010000127.1	cds	1109	2914	+	BMNMOC_01707		Elongation factor 4	SO:0001217, UniRef:UniRef50_Q89BJ8
CACVWD010000127.1	cds	2911	4077	+	BMNMOC_01708		hypothetical protein	PFAM:PF04055.27, PFAM:PF06969.22
CACVWD010000127.1	cds	4124	4303	-	BMNMOC_01709		hypothetical protein	
CACVWD010000128.1	cds	8	565	+	BMNMOC_01710		hypothetical protein	PFAM:PF02310.24
CACVWD010000128.1	cds	555	1931	+	BMNMOC_01711	mutL	DNA mismatch repair protein MutL	SO:0001217, UniRef:UniRef50_X8HI93
CACVWD010000128.1	cds	1910	2983	+	BMNMOC_01712		hypothetical protein	PFAM:PF01168.26
CACVWD010000128.1	cds	2977	3714	+	BMNMOC_01713		hypothetical protein	PFAM:PF02237.23, PFAM:PF03099.24
CACVWD010000128.1	cds	3758	4258	-	BMNMOC_01714		hypothetical protein	
CACVWD010000129.1	cds	302	559	+	BMNMOC_01715		hypothetical protein	
CACVWD010000129.1	cds	723	1655	+	BMNMOC_01716		ATPase AAA	SO:0001217, UniRef:UniRef50_A0A0D8J229
CACVWD010000129.1	cds	1652	2605	+	BMNMOC_01717		hypothetical protein	
CACVWD010000129.1	cds	2460	3071	-	BMNMOC_01718		hypothetical protein	
CACVWD010000130.1	cds	255	1343	+	BMNMOC_01719		Phosphoserine aminotransferase	SO:0001217, UniRef:UniRef50_A4W0D4
CACVWD010000130.1	cds	1355	2275	+	BMNMOC_01720		4-phosphoerythronate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A2X3K6P5
CACVWD010000130.1	cds	2459	2908	+	BMNMOC_01721		hypothetical protein	
CACVWD010000130.1	cds	3015	3983	-	BMNMOC_01722		Phospho-N-acetylmuramoyl-pentapeptide-transferase	SO:0001217, UniRef:UniRef50_A0A3R6NT75
CACVWD010000131.1	cds	24	1307	+	BMNMOC_01723		hypothetical protein	
CACVWD010000131.1	cds	1701	2330	+	BMNMOC_01724		Cytidylate kinase	SO:0001217, UniRef:UniRef50_A0A381IAQ3
CACVWD010000131.1	cds	2378	3133	-	BMNMOC_01725		hypothetical protein	PFAM:PF14808.11
CACVWD010000131.1	ncRNA-region	3274	3458	+			Cobalamin riboswitch aptamer	RFAM:RF00174, SO:0000035
CACVWD010000131.1	cds	3372	4250	-	BMNMOC_01726		hypothetical protein	
CACVWD010000132.1	cds	413	898	-	BMNMOC_01727		hypothetical protein	
CACVWD010000132.1	cds	895	1155	-	BMNMOC_01728	pqqD	PqqD family protein	SO:0001217, UniRef:UniRef50_A0A355G2C7
CACVWD010000132.1	cds	1300	1398	-	BMNMOC_01729		hypothetical protein	
CACVWD010000132.1	cds	1714	2646	-	BMNMOC_01730		Lantibiotic ABC transporter	SO:0001217, UniRef:UniRef50_W8UBG1
CACVWD010000132.1	cds	2849	3730	+	BMNMOC_01731		Citrate lyase subunit beta	SO:0001217, UniRef:UniRef50_W8TK19
CACVWD010000132.1	cds	3543	4136	-	BMNMOC_01732		hypothetical protein	
CACVWD010000133.1	ncRNA-region	485	701	-			T-box leader	RFAM:RF00230, SO:0000140
CACVWD010000133.1	cds	738	2603	-	BMNMOC_01733		hypothetical protein	
CACVWD010000133.1	cds	2700	3638	-	BMNMOC_01734		Pseudouridine synthase	SO:0001217, UniRef:UniRef50_A0A151AY37
CACVWD010000133.1	cds	3586	4041	-	BMNMOC_01735		hypothetical protein	
CACVWD010000134.1	cds	168	350	-	BMNMOC_01736		hypothetical protein	
CACVWD010000134.1	cds	449	1774	+	BMNMOC_01737	norM	putative multidrug resistance protein NorM	SO:0001217, UniRef:UniRef50_A0A1H0YXU9
CACVWD010000134.1	cds	1968	2240	+	BMNMOC_01738		hypothetical protein	
CACVWD010000134.1	cds	2426	3829	+	BMNMOC_01739		hypothetical protein	
CACVWD010000135.1	cds	1	1620	+	BMNMOC_01740		hypothetical protein	PFAM:PF04733.20, PFAM:PF13174.12, PFAM:PF14559.12
CACVWD010000135.1	cds	1622	2740	+	BMNMOC_01741		Putative RNA methylase	SO:0001217, UniRef:UniRef50_R6AIG0
CACVWD010000135.1	cds	2787	3926	+	BMNMOC_01742		hypothetical protein	PFAM:PF00768.25, PFAM:PF07943.18
CACVWD010000136.1	cds	249	1802	-	BMNMOC_01743		hypothetical protein	PFAM:PF00018.34, PFAM:PF06347.19, PFAM:PF08239.17, PFAM:PF18348.7
CACVWD010000136.1	cds	2173	2547	-	BMNMOC_01744		HTH dtxR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0E3JZ92
CACVWD010000136.1	cds	2738	2950	+	BMNMOC_01745		Ferrous iron transporter FeoA-like domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4P8ICN4
CACVWD010000136.1	cds	2961	3185	+	BMNMOC_01746		Ferrous iron transporter A	SO:0001217, UniRef:UniRef50_G4Q936
CACVWD010000136.1	cds	3691	3927	-	BMNMOC_01747		hypothetical protein	
CACVWD010000137.1	cds	76	462	+	BMNMOC_01748		hypothetical protein	
CACVWD010000137.1	cds	576	1451	+	BMNMOC_01749		hypothetical protein	PFAM:PF00126.33, PFAM:PF09339.16
CACVWD010000137.1	cds	1505	2224	-	BMNMOC_01750		hypothetical protein	
CACVWD010000137.1	cds	2221	3024	-	BMNMOC_01751		hypothetical protein	PFAM:PF13350.11
CACVWD010000137.1	cds	3030	3782	-	BMNMOC_01752		hypothetical protein	PFAM:PF01368.27
CACVWD010000138.1	cds	12	326	+	BMNMOC_01753		hypothetical protein	
CACVWD010000138.1	cds	393	2141	+	BMNMOC_01754		hypothetical protein	PFAM:PF01471.23, PFAM:PF05257.22, PFAM:PF08823.16, PFAM:PF09374.15
CACVWD010000138.1	cds	2306	2728	+	BMNMOC_01755		hypothetical protein	
CACVWD010000138.1	cds	3199	3849	-	BMNMOC_01756		hypothetical protein	
CACVWD010000139.1	cds	178	690	+	BMNMOC_01757		hypothetical protein	
CACVWD010000139.1	cds	725	1750	-	BMNMOC_01758		S-adenosylmethionine:tRNA ribosyltransferase-isomerase	SO:0001217, UniRef:UniRef50_Q891Z9
CACVWD010000139.1	tRNA	1902	1989	+	BMNMOC_01759	trnS	tRNA-Ser(tga)	SO:0000269
CACVWD010000139.1	tRNA	2007	2099	+	BMNMOC_01760	trnS	tRNA-Ser(gct)	SO:0000269
CACVWD010000139.1	cds	2201	3751	-	BMNMOC_01761		hypothetical protein	
CACVWD010000140.1	cds	542	2809	-	BMNMOC_01762		alpha-L-rhamnosidase	SO:0001217, UniRef:UniRef50_E0RXJ6
CACVWD010000140.1	cds	2814	3659	-	BMNMOC_01763		Sugar phosphate isomerase/epimerase	SO:0001217, UniRef:UniRef50_A0A975CWF6
CACVWD010000140.1	cds	3656	3829	-	BMNMOC_01764		hypothetical protein	
CACVWD010000141.1	cds	183	374	-	BMNMOC_01765		hypothetical protein	
CACVWD010000141.1	cds	482	1414	+	BMNMOC_01766		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A1Y4HIZ9
CACVWD010000141.1	cds	1411	2328	+	BMNMOC_01767		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A261G9L0
CACVWD010000141.1	cds	2318	3871	+	BMNMOC_01768		hypothetical protein	PFAM:PF12679.13
CACVWD010000142.1	cds	136	258	+	BMNMOC_01769		hypothetical protein	
CACVWD010000142.1	cds	286	1506	+	BMNMOC_01770		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Y4HJI7
CACVWD010000142.1	cds	1513	3903	+	BMNMOC_01771		hypothetical protein	PFAM:PF02687.27
CACVWD010000142.1	cds	3956	5080	+	BMNMOC_01772		hypothetical protein	PFAM:PF11288.14
CACVWD010000142.1	cds	4996	5598	-	BMNMOC_01773		hypothetical protein	
CACVWD010000143.1	cds	18	722	+	BMNMOC_01774		hypothetical protein	PFAM:PF13374.12, PFAM:PF13424.12
CACVWD010000143.1	cds	709	1650	+	BMNMOC_01775		DUF4037 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1G8QNU5
CACVWD010000143.1	cds	1840	2529	+	BMNMOC_01776	nrdG2	Anaerobic ribonucleoside triphosphate reductase activating protein NrdG2	SO:0001217, UniRef:UniRef50_E0S2T9
CACVWD010000143.1	cds	2702	3226	-	BMNMOC_01777		hypothetical protein	
CACVWD010000144.1	cds	77	766	-	BMNMOC_01778		Large ribosomal subunit protein uL1	SO:0001217, UniRef:UniRef50_P29393
CACVWD010000144.1	cds	780	1205	-	BMNMOC_01779		Large ribosomal subunit protein uL11	SO:0001217, UniRef:UniRef50_P10055
CACVWD010000144.1	cds	1283	1867	-	BMNMOC_01780	nusG	Transcription termination/antitermination protein NusG	SO:0001217, UniRef:UniRef50_R5CWJ8
CACVWD010000144.1	cds	1873	2571	-	BMNMOC_01781		hypothetical protein	
CACVWD010000144.1	cds	2584	2733	-	BMNMOC_01782		hypothetical protein	
CACVWD010000144.1	cds	2995	3171	-	BMNMOC_01783		hypothetical protein	
CACVWD010000144.1	cds	3174	3791	-	BMNMOC_01784		ABC transporter domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4D4LCL0
CACVWD010000145.1	cds	7	339	+	BMNMOC_01785		hypothetical protein	PFAM:PF00037.32, PFAM:PF10589.14, PFAM:PF12797.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13237.11
CACVWD010000145.1	cds	351	2093	+	BMNMOC_01786	hndC	NADP-reducing hydrogenase subunit HndC	SO:0001217, UniRef:UniRef50_A0A140LAJ5
CACVWD010000145.1	cds	2391	3398	+	BMNMOC_01787		Deoxyguanosinetriphosphate triphosphohydrolase-like protein	SO:0001217, UniRef:UniRef50_A0A0F0CFW6
CACVWD010000146.1	cds	563	1174	+	BMNMOC_01788		hypothetical protein	
CACVWD010000146.1	cds	1306	2721	+	BMNMOC_01789		hypothetical protein	
CACVWD010000146.1	cds	2665	3567	-	BMNMOC_01790		hypothetical protein	
CACVWD010000147.1	cds	108	767	-	BMNMOC_01791		hypothetical protein	PFAM:PF00027.35
CACVWD010000147.1	cds	855	1619	+	BMNMOC_01792		Exodeoxyribonuclease	SO:0001217, UniRef:UniRef50_P37454
CACVWD010000147.1	cds	1610	2185	+	BMNMOC_01793		hypothetical protein	PFAM:PF02545.19
CACVWD010000147.1	cds	2191	2481	-	BMNMOC_01794		hypothetical protein	
CACVWD010000147.1	cds	2503	3081	-	BMNMOC_01795		hypothetical protein	
CACVWD010000147.1	cds	3136	3480	-	BMNMOC_01796		hypothetical protein	
CACVWD010000148.1	cds	462	1577	+	BMNMOC_01797		hypothetical protein	PFAM:PF00842.27, PFAM:PF01168.26
CACVWD010000148.1	cds	1728	3098	+	BMNMOC_01798		hypothetical protein	
CACVWD010000149.1	cds	24	374	+	BMNMOC_01799		hypothetical protein	PFAM:PF09922.15
CACVWD010000149.1	cds	428	2293	-	BMNMOC_01800		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A0X1TIX4
CACVWD010000149.1	cds	2290	3486	-	BMNMOC_01801		hypothetical protein	PFAM:PF00005.33
CACVWD010000150.1	cds	55	498	+	BMNMOC_01802		hypothetical protein	
CACVWD010000150.1	cds	503	712	+	BMNMOC_01803		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_Q8G5V9
CACVWD010000150.1	cds	724	2274	+	BMNMOC_01804		hypothetical protein	PFAM:PF13687.11
CACVWD010000150.1	cds	2328	2825	-	BMNMOC_01805		dCMP deaminase	SO:0001217, UniRef:UniRef50_A0AAQ3HXU3
CACVWD010000150.1	cds	2841	3374	-	BMNMOC_01806		hypothetical protein	
CACVWD010000151.1	cds	182	838	+	BMNMOC_01807		Polymerase/histidinol phosphatase N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1T4VQ47
CACVWD010000151.1	cds	835	1389	+	BMNMOC_01808		histidine kinase	SO:0001217, UniRef:UniRef50_A0A3D1HX64
CACVWD010000151.1	cds	1377	3434	-	BMNMOC_01809		hypothetical protein	
CACVWD010000152.1	cds	56	361	+	BMNMOC_01810		hypothetical protein	
CACVWD010000152.1	cds	461	1345	+	BMNMOC_01811		hypothetical protein	
CACVWD010000152.1	cds	1350	1835	+	BMNMOC_01812		hypothetical protein	PFAM:PF09992.14
CACVWD010000152.1	cds	1848	2087	+	BMNMOC_01813		hypothetical protein	
CACVWD010000152.1	cds	2592	3746	+	BMNMOC_01814		hypothetical protein	PFAM:PF00144.29
CACVWD010000152.1	cds	3832	4458	+	BMNMOC_01815		hypothetical protein	
CACVWD010000153.1	cds	412	1044	-	BMNMOC_01816		1-acyl-sn-glycerol-3-phosphate acyltransferase	SO:0001217, UniRef:UniRef50_A0A927NLV9
CACVWD010000153.1	cds	1048	2979	-	BMNMOC_01817		hypothetical protein	PFAM:PF00550.31
CACVWD010000153.1	cds	3051	3347	-	BMNMOC_01818		hypothetical protein	
CACVWD010000154.1	cds	106	1029	+	BMNMOC_01819		hypothetical protein	
CACVWD010000154.1	cds	992	1987	+	BMNMOC_01820		PhoH-like protein	SO:0001217, UniRef:UniRef50_A0A927V6L0
CACVWD010000154.1	cds	1980	2417	+	BMNMOC_01821		hypothetical protein	
CACVWD010000154.1	cds	2414	2824	+	BMNMOC_01822		Cytidine deaminase	SO:0001217, UniRef:UniRef50_A0A3A9H321
CACVWD010000155.1	cds	91	477	+	BMNMOC_01823		hypothetical protein	
CACVWD010000155.1	cds	650	1795	+	BMNMOC_01824		cysteine desulfurase	SO:0001217, UniRef:UniRef50_A0A1V5PBN5
CACVWD010000155.1	cds	1798	2967	+	BMNMOC_01825		putative tRNA sulfurtransferase	SO:0001217, UniRef:UniRef50_Q0TQI5
CACVWD010000155.1	cds	3015	3323	+	BMNMOC_01826		hypothetical protein	
CACVWD010000156.1	cds	253	555	+	BMNMOC_01827		Citrate lyase acyl carrier protein	SO:0001217, UniRef:UniRef50_K9CFH4
CACVWD010000156.1	cds	552	1466	+	BMNMOC_01828		Citrate lyase subunit beta	SO:0001217, UniRef:UniRef50_A0A0F0C7P0
CACVWD010000156.1	cds	1463	3022	+	BMNMOC_01829		Citrate lyase alpha chain	SO:0001217, UniRef:UniRef50_M1MU06
CACVWD010000157.1	cds	55	342	+	BMNMOC_01830		hypothetical protein	
CACVWD010000157.1	cds	452	1096	+	BMNMOC_01831		Phosphoribosyl transferase domain protein	SO:0001217, UniRef:UniRef50_A8SEQ4
CACVWD010000157.1	cds	1157	1531	+	BMNMOC_01832		Desulfoferrodoxin	SO:0001217, UniRef:UniRef50_A0A0B7MJP4
CACVWD010000157.1	cds	1541	2077	+	BMNMOC_01833		Rubrerythrin	SO:0001217, UniRef:UniRef50_G9WJZ0
CACVWD010000157.1	cds	2121	2582	-	BMNMOC_01834		hypothetical protein	
CACVWD010000157.1	cds	2682	3230	+	BMNMOC_01835		hypothetical protein	PFAM:PF01661.27
CACVWD010000158.1	cds	15	2036	+	BMNMOC_01836		hypothetical protein	PFAM:PF06415.18, PFAM:PF08244.19
CACVWD010000158.1	cds	2053	2970	-	BMNMOC_01837		hypothetical protein	PFAM:PF11738.13
CACVWD010000159.1	cds	72	965	-	BMNMOC_01838		hypothetical protein	
CACVWD010000159.1	cds	965	1705	-	BMNMOC_01839		hypothetical protein	PFAM:PF05175.20, PFAM:PF08241.18, PFAM:PF08242.18, PFAM:PF13489.12, PFAM:PF13649.12, PFAM:PF13847.12
CACVWD010000159.1	cds	1706	2638	-	BMNMOC_01840		hypothetical protein	PFAM:PF02650.20, PFAM:PF10298.14, PFAM:PF14527.11
CACVWD010000159.1	cds	2635	3132	-	BMNMOC_01841		hypothetical protein	PFAM:PF22740.1
CACVWD010000159.1	cds	3428	4348	-	BMNMOC_01842		hypothetical protein	PFAM:PF01565.28, PFAM:PF02873.21
CACVWD010000160.1	cds	240	1349	+	BMNMOC_01843		hypothetical protein	PFAM:PF02475.23, PFAM:PF05175.20, PFAM:PF08241.18, PFAM:PF13649.12, PFAM:PF13847.12
CACVWD010000160.1	cds	1356	1820	+	BMNMOC_01844		Diamine N-acetyltransferase	SO:0001217, UniRef:UniRef50_A0A1G4VHT5
CACVWD010000160.1	cds	1900	2394	+	BMNMOC_01845		hypothetical protein	PFAM:PF13302.13, PFAM:PF13420.13, PFAM:PF13508.13, PFAM:PF13523.12
CACVWD010000161.1	cds	203	1543	+	BMNMOC_01846		Lipoprotein	SO:0001217, UniRef:UniRef50_R9MI56
CACVWD010000161.1	cds	1647	3050	+	BMNMOC_01847		hypothetical protein	
CACVWD010000161.1	cds	3031	3366	+	BMNMOC_01848		hypothetical protein	
CACVWD010000161.1	cds	3369	4946	+	BMNMOC_01849	malK	Maltose/maltodextrin import ATP-binding protein MalK	SO:0001217, UniRef:UniRef50_A0A7U9N898
CACVWD010000161.1	cds	5686	6153	-	BMNMOC_01850		hypothetical protein	
CACVWD010000162.1	cds	241	423	+	BMNMOC_01851		hypothetical protein	
CACVWD010000162.1	cds	761	955	+	BMNMOC_01852		hypothetical protein	
CACVWD010000162.1	cds	992	1384	+	BMNMOC_01853		hypothetical protein	
CACVWD010000162.1	cds	1386	2015	+	BMNMOC_01854		Flavodoxin family protein	SO:0001217, UniRef:UniRef50_A0A9D5LT81
CACVWD010000162.1	cds	2027	2656	+	BMNMOC_01855		LUD domain-containing protein	SO:0001217, UniRef:UniRef50_D2RNT6
CACVWD010000162.1	cds	2715	2987	-	BMNMOC_01856		hypothetical protein	
CACVWD010000163.1	cds	444	659	-	BMNMOC_01857		hypothetical protein	
CACVWD010000163.1	cds	774	2288	-	BMNMOC_01858		hypothetical protein	PFAM:PF03432.20
CACVWD010000163.1	cds	2293	2682	-	BMNMOC_01859		hypothetical protein	PFAM:PF08681.17
CACVWD010000164.1	cds	69	353	+	BMNMOC_01860		hypothetical protein	
CACVWD010000164.1	cds	373	2181	+	BMNMOC_01861		hypothetical protein	PFAM:PF00111.32, PFAM:PF01315.27, PFAM:PF01799.25, PFAM:PF02738.23, PFAM:PF13085.11
CACVWD010000165.1	cds	169	999	+	BMNMOC_01862		hypothetical protein	
CACVWD010000165.1	cds	1628	2845	-	BMNMOC_01863		Peptidase U62	SO:0001217, UniRef:UniRef50_A0A353EZ53
CACVWD010000166.1	cds	910	1380	-	BMNMOC_01864		Large-conductance mechanosensitive channel	SO:0001217, UniRef:UniRef50_A0A8H2M5K2
CACVWD010000166.1	cds	1431	2312	-	BMNMOC_01865		hypothetical protein	
CACVWD010000166.1	cds	2309	2830	-	BMNMOC_01866		hypothetical protein	PFAM:PF00005.33
CACVWD010000167.1	cds	135	818	+	BMNMOC_01867		hypothetical protein	PFAM:PF00753.33, PFAM:PF12706.13
CACVWD010000167.1	cds	874	2808	+	BMNMOC_01868		Multifunctional fusion protein	SO:0001217, UniRef:UniRef50_A0A7X6SXQ0
CACVWD010000168.1	cds	5	550	+	BMNMOC_01869		hypothetical protein	PFAM:PF00702.32, PFAM:PF13242.12
CACVWD010000168.1	cds	547	849	+	BMNMOC_01870		hypothetical protein	PFAM:PF01035.26
CACVWD010000168.1	cds	914	1987	+	BMNMOC_01871		DUF1385 domain-containing protein	SO:0001217, UniRef:UniRef50_R5AIE3
CACVWD010000168.1	cds	1984	2778	+	BMNMOC_01872		hypothetical protein	PFAM:PF05175.20, PFAM:PF08241.18, PFAM:PF08242.18, PFAM:PF13649.12, PFAM:PF13847.12, PFAM:PF17827.6
CACVWD010000169.1	cds	51	1022	+	BMNMOC_01873		hypothetical protein	PFAM:PF00037.32, PFAM:PF01512.22, PFAM:PF10531.15, PFAM:PF12797.12, PFAM:PF12800.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13183.11, PFAM:PF13237.11, PFAM:PF13534.11
CACVWD010000169.1	cds	1019	2575	+	BMNMOC_01874		hypothetical protein	PFAM:PF04205.19
CACVWD010000170.1	cds	1704	2783	-	BMNMOC_01875		GMP synthase (glutamine-hydrolyzing)	SO:0001217, UniRef:UniRef50_A0A2T0B589
CACVWD010000171.1	tRNA	458	534	-	BMNMOC_01876	trnP	tRNA-Pro(cgg)	SO:0000268
CACVWD010000171.1	tRNA	538	613	-	BMNMOC_01877	trnT	tRNA-Thr(cgt)	SO:0000270
CACVWD010000171.1	cds	771	1526	+	BMNMOC_01878		hypothetical protein	
CACVWD010000171.1	cds	1528	2421	+	BMNMOC_01879		hypothetical protein	
CACVWD010000171.1	cds	2414	2674	-	BMNMOC_01880		hypothetical protein	
CACVWD010000172.1	cds	262	567	-	BMNMOC_01881		hypothetical protein	
CACVWD010000172.1	cds	564	2615	-	BMNMOC_01882		hypothetical protein	PFAM:PF00404.24
CACVWD010000172.1	cds	2683	2907	-	BMNMOC_01883		hypothetical protein	
CACVWD010000173.1	cds	425	2284	+	BMNMOC_01884		hypothetical protein	
CACVWD010000173.1	cds	2289	2798	+	BMNMOC_01885		hypothetical protein	
CACVWD010000173.1	tRNA	2884	2959	+	BMNMOC_01886	trnR	tRNA-Arg(acg)	SO:0001036
CACVWD010000173.1	cds	3184	3531	+	BMNMOC_01887		RNA-binding protein	SO:0001217, UniRef:UniRef50_A0A4P8XU69
CACVWD010000173.1	cds	3610	3930	+	BMNMOC_01888	padR	Transcription regulator PadR N-terminal domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0R2GST5
CACVWD010000173.1	cds	3923	4747	+	BMNMOC_01889		hypothetical protein	PFAM:PF22564.2
CACVWD010000174.1	cds	19	534	+	BMNMOC_01890		hypothetical protein	
CACVWD010000174.1	cds	531	1364	+	BMNMOC_01891		hypothetical protein	PFAM:PF13508.13, PFAM:PF13527.13, PFAM:PF13673.13
CACVWD010000174.1	cds	1450	2265	+	BMNMOC_01892		hypothetical protein	PFAM:PF03065.20
CACVWD010000175.1	cds	16	492	+	BMNMOC_01893		hypothetical protein	PFAM:PF00156.33
CACVWD010000175.1	cds	568	1977	-	BMNMOC_01894		hypothetical protein	PFAM:PF05738.19, PFAM:PF08341.16, PFAM:PF17802.7
CACVWD010000176.1	cds	132	1223	-	BMNMOC_01895	ychF	Ribosome-binding ATPase YchF	SO:0001217, UniRef:UniRef50_P37518
CACVWD010000176.1	cds	1236	2531	-	BMNMOC_01896		Glutamate--tRNA ligase	SO:0001217, UniRef:UniRef50_A0A927PCA8
CACVWD010000177.1	cds	44	583	+	BMNMOC_01897		hypothetical protein	
CACVWD010000177.1	cds	580	1359	+	BMNMOC_01898		ABC transporter	SO:0001217, UniRef:UniRef50_A0A810Q3G0
CACVWD010000177.1	cds	1356	2531	+	BMNMOC_01899		Fe/B12 periplasmic-binding domain-containing protein	SO:0001217, UniRef:UniRef50_A0A096BA81
CACVWD010000178.1	cds	19	549	+	BMNMOC_01900		Ribosomal RNA large subunit methyltransferase H	SO:0001217, UniRef:UniRef50_U2M0Y3
CACVWD010000178.1	cds	558	1154	+	BMNMOC_01901	ruvA	Holliday junction branch migration complex subunit RuvA	SO:0001217, UniRef:UniRef50_A0A1V5TZD3
CACVWD010000178.1	cds	1158	2186	+	BMNMOC_01902	ruvB	Holliday junction branch migration complex subunit RuvB	SO:0001217, UniRef:UniRef50_Q5M2B1
CACVWD010000178.1	cds	2070	2546	-	BMNMOC_01903		hypothetical protein	
CACVWD010000179.1	cds	22	1254	+	BMNMOC_01904		hypothetical protein	PFAM:PF03989.18
CACVWD010000179.1	cds	1461	2576	-	BMNMOC_01905		hypothetical protein	
CACVWD010000180.1	cds	410	1171	+	BMNMOC_01906		hypothetical protein	
